node,degree,closeness,pagerank,betweenness,critical
271708911,0.00023144576454250886,0.02621986495616537,7.58465896981383e-05,0.015187618432751,0
271708915,0.00023144576454250886,0.026788795909552163,7.488803853522924e-05,0.0152647729732957,0
271708930,0.00023144576454250886,0.027196240112460923,7.536067028715489e-05,0.1127318588682722,1
271708951,0.00030859435272334514,0.02681384423477525,9.18428379478827e-05,0.1166425908708989,1
271708963,0.00023144576454250886,0.026784035375920816,7.509216909005906e-05,0.0431955218723855,1
271708990,0.00023144576454250886,0.026182261830698005,7.590277718691417e-05,0.0412467488334818,1
271709009,0.00023144576454250886,0.025848213039368573,7.791859217853285e-05,0.0103931484166884,0
271709011,0.00023144576454250886,0.02696635758613444,7.507538681668874e-05,0.1127550052304356,1
271729208,0.00015429717636167257,0.024928984512180816,5.362564185629121e-05,0.0,0
271885985,0.00023144576454250886,0.02560071418131831,7.674303628763263e-05,0.0175260380400653,0
271885992,0.00023144576454250886,0.02657443589291499,7.558383397980692e-05,0.0009666735669984,0
271887647,0.00023144576454250886,0.02403753430754395,8.643429741729615e-05,0.0090262951816169,0
271887921,0.00023144576454250886,0.023525184034382123,8.104477508848443e-05,0.0083238545263177,0
271888405,0.00023144576454250886,0.022763913524525385,7.747301941361072e-05,0.0054619021214198,0
271918639,0.00023144576454250886,0.022198664517930018,7.776747730239624e-05,0.0035436206510699,0
271919373,0.00023144576454250886,0.02129494700906374,7.718478982193908e-05,0.0033994711045572,0
272388040,0.00023144576454250886,0.02005039669219501,7.580446106889844e-05,0.0001276993559196,0
